Name,Speichervolumen Pufferspeicher [l],Speichervolumen Trinkwasser [l],Nennleistung WÃ¤rmepumpe [kW],Soll-Raumtemperatur [Â°C],Photovoltaik Anzahl Module [-],,SJAZ [-],Energiebedarf gedeckt,Netto Stromkosten [CHF],Investitionskosten [CHF],Autarkiegrad [%]
0,500,400,12,19,30,0,3.18,0,3034.46,50301.62,14.9
1,500,400,12,20,30,1,3.18,0,3034.46,50301.62,14.9
2,500,400,12,21,30,2,3.18,0,3034.46,50301.62,14.9
3,500,400,12,22,30,3,3.18,0,3034.46,50301.62,14.9
4,500,400,12,23,30,4,3.18,0,3034.46,50301.62,14.9
5,500,400,12,19,60,5,3.18,0,2072.32,58941.67,21.59
6,500,400,12,20,60,6,3.18,0,2072.32,58941.67,21.59
7,500,400,12,21,60,7,3.18,0,2072.32,58941.67,21.59
8,500,400,12,22,60,8,3.18,0,2072.32,58941.67,21.59
9,500,400,12,23,60,9,3.18,0,2072.32,58941.67,21.59
10,500,400,12,19,90,10,3.18,0,1183.49,66330.31,24.93
11,500,400,12,20,90,11,3.18,0,1183.49,66330.31,24.93
12,500,400,12,21,90,12,3.18,0,1183.49,66330.31,24.93
13,500,400,12,22,90,13,3.18,0,1183.49,66330.31,24.93
14,500,400,12,23,90,14,3.18,0,1183.49,66330.31,24.93
45,1000,400,12,19,30,45,3.17,1,3040.8,51301.62,15.17
46,1000,400,12,20,30,46,3.17,1,3040.8,51301.62,15.17
47,1000,400,12,21,30,47,3.17,1,3040.8,51301.62,15.17
48,1000,400,12,22,30,48,3.17,1,3040.8,51301.62,15.17
49,1000,400,12,23,30,49,3.17,1,3040.8,51301.62,15.17
50,1000,400,12,19,60,50,3.17,1,2073.99,59941.67,22.06
51,1000,400,12,20,60,51,3.17,1,2073.99,59941.67,22.06
52,1000,400,12,21,60,52,3.17,1,2073.99,59941.67,22.06
53,1000,400,12,22,60,53,3.17,1,2073.99,59941.67,22.06
54,1000,400,12,23,60,54,3.17,1,2073.99,59941.67,22.06
55,1000,400,12,19,90,55,3.17,1,1183.72,67330.31,25.46
56,1000,400,12,20,90,56,3.17,1,1183.72,67330.31,25.46
57,1000,400,12,21,90,57,3.17,1,1183.72,67330.31,25.46
58,1000,400,12,22,90,58,3.17,1,1183.72,67330.31,25.46
59,1000,400,12,23,90,59,3.17,1,1183.72,67330.31,25.46
90,1500,400,12,19,30,90,3.18,1,3039.53,52301.62,15.57
91,1500,400,12,20,30,91,3.18,1,3039.53,52301.62,15.57
92,1500,400,12,21,30,92,3.18,1,3039.53,52301.62,15.57
93,1500,400,12,22,30,93,3.18,1,3039.53,52301.62,15.57
94,1500,400,12,23,30,94,3.18,1,3039.53,52301.62,15.57
95,1500,400,12,19,60,95,3.18,1,2065.76,60941.67,22.78
96,1500,400,12,20,60,96,3.18,1,2065.76,60941.67,22.78
97,1500,400,12,21,60,97,3.18,1,2065.76,60941.67,22.78
98,1500,400,12,22,60,98,3.18,1,2065.76,60941.67,22.78
99,1500,400,12,23,60,99,3.18,1,2065.76,60941.67,22.78
100,1500,400,12,19,90,100,3.18,1,1172.45,68330.31,26.32
101,1500,400,12,20,90,101,3.18,1,1172.45,68330.31,26.32
102,1500,400,12,21,90,102,3.18,1,1172.45,68330.31,26.32
103,1500,400,12,22,90,103,3.18,1,1172.45,68330.31,26.32
104,1500,400,12,23,90,104,3.18,1,1172.45,68330.31,26.32
135,2000,400,12,19,30,135,3.22,0,3037.9,53301.62,16.05
136,2000,400,12,20,30,136,3.22,0,3037.9,53301.62,16.05
137,2000,400,12,21,30,137,3.22,0,3037.9,53301.62,16.05
138,2000,400,12,22,30,138,3.22,0,3037.9,53301.62,16.05
139,2000,400,12,23,30,139,3.22,0,3037.9,53301.62,16.05
140,2000,400,12,19,60,140,3.22,0,2057.46,61941.67,23.56
141,2000,400,12,20,60,141,3.22,0,2057.46,61941.67,23.56
142,2000,400,12,21,60,142,3.22,0,2057.46,61941.67,23.56
143,2000,400,12,22,60,143,3.22,0,2057.46,61941.67,23.56
144,2000,400,12,23,60,144,3.22,0,2057.46,61941.67,23.56
145,2000,400,12,19,90,145,3.22,0,1162.28,69330.31,27.19
146,2000,400,12,20,90,146,3.22,0,1162.28,69330.31,27.19
147,2000,400,12,21,90,147,3.22,0,1162.28,69330.31,27.19
148,2000,400,12,22,90,148,3.22,0,1162.28,69330.31,27.19
149,2000,400,12,23,90,149,3.22,0,1162.28,69330.31,27.19
180,500,400,13,19,30,180,3.56,0,2764.73,51968.28,15.22
181,500,400,13,20,30,181,3.56,0,2764.73,51968.28,15.22
182,500,400,13,21,30,182,3.56,0,2764.73,51968.28,15.22
183,500,400,13,22,30,183,3.56,0,2764.73,51968.28,15.22
184,500,400,13,23,30,184,3.56,0,2764.73,51968.28,15.22
185,500,400,13,19,60,185,3.56,0,1817.05,60608.34,21.65
186,500,400,13,20,60,186,3.56,0,1817.05,60608.34,21.65
187,500,400,13,21,60,187,3.56,0,1817.05,60608.34,21.65
188,500,400,13,22,60,188,3.56,0,1817.05,60608.34,21.65
189,500,400,13,23,60,189,3.56,0,1817.05,60608.34,21.65
190,500,400,13,19,90,190,3.56,0,936.57,67996.98,24.8
191,500,400,13,20,90,191,3.56,0,936.57,67996.98,24.8
192,500,400,13,21,90,192,3.56,0,936.57,67996.98,24.8
193,500,400,13,22,90,193,3.56,0,936.57,67996.98,24.8
194,500,400,13,23,90,194,3.56,0,936.57,67996.98,24.8
225,1000,400,13,19,30,225,3.55,1,2760.73,52968.28,15.64
226,1000,400,13,20,30,226,3.55,1,2760.73,52968.28,15.64
227,1000,400,13,21,30,227,3.55,1,2760.73,52968.28,15.64
228,1000,400,13,22,30,228,3.55,1,2760.73,52968.28,15.64
229,1000,400,13,23,30,229,3.55,1,2760.73,52968.28,15.64
230,1000,400,13,19,60,230,3.55,1,1808.64,61608.34,22.29
231,1000,400,13,20,60,231,3.55,1,1808.64,61608.34,22.29
232,1000,400,13,21,60,232,3.55,1,1808.64,61608.34,22.29
233,1000,400,13,22,60,233,3.55,1,1808.64,61608.34,22.29
234,1000,400,13,23,60,234,3.55,1,1808.64,61608.34,22.29
235,1000,400,13,19,90,235,3.55,1,925.92,68996.98,25.55
236,1000,400,13,20,90,236,3.55,1,925.92,68996.98,25.55
237,1000,400,13,21,90,237,3.55,1,925.92,68996.98,25.55
238,1000,400,13,22,90,238,3.55,1,925.92,68996.98,25.55
239,1000,400,13,23,90,239,3.55,1,925.92,68996.98,25.55
270,1500,400,13,19,30,270,3.56,1,2761.49,53968.28,15.94
271,1500,400,13,20,30,271,3.56,1,2761.49,53968.28,15.94
272,1500,400,13,21,30,272,3.56,1,2761.49,53968.28,15.94
273,1500,400,13,22,30,273,3.56,1,2761.49,53968.28,15.94
274,1500,400,13,23,30,274,3.56,1,2761.49,53968.28,15.94
275,1500,400,13,19,60,275,3.56,1,1805.44,62608.34,22.78
276,1500,400,13,20,60,276,3.56,1,1805.44,62608.34,22.78
277,1500,400,13,21,60,277,3.56,1,1805.44,62608.34,22.78
278,1500,400,13,22,60,278,3.56,1,1805.44,62608.34,22.78
279,1500,400,13,23,60,279,3.56,1,1805.44,62608.34,22.78
280,1500,400,13,19,90,280,3.56,1,920.35,69996.98,26.17
281,1500,400,13,20,90,281,3.56,1,920.35,69996.98,26.17
282,1500,400,13,21,90,282,3.56,1,920.35,69996.98,26.17
283,1500,400,13,22,90,283,3.56,1,920.35,69996.98,26.17
284,1500,400,13,23,90,284,3.56,1,920.35,69996.98,26.17
315,2000,400,13,19,30,315,3.57,1,2760.42,54968.28,16.29
316,2000,400,13,20,30,316,3.57,1,2760.42,54968.28,16.29
317,2000,400,13,21,30,317,3.57,1,2760.42,54968.28,16.29
318,2000,400,13,22,30,318,3.57,1,2760.42,54968.28,16.29
319,2000,400,13,23,30,319,3.57,1,2760.42,54968.28,16.29
320,2000,400,13,19,60,320,3.57,1,1798.91,63608.34,23.4
321,2000,400,13,20,60,321,3.57,1,1798.91,63608.34,23.4
322,2000,400,13,21,60,322,3.57,1,1798.91,63608.34,23.4
323,2000,400,13,22,60,323,3.57,1,1798.91,63608.34,23.4
324,2000,400,13,23,60,324,3.57,1,1798.91,63608.34,23.4
325,2000,400,13,19,90,325,3.57,1,912.39,70996.98,26.85
326,2000,400,13,20,90,326,3.57,1,912.39,70996.98,26.85
327,2000,400,13,21,90,327,3.57,1,912.39,70996.98,26.85
328,2000,400,13,22,90,328,3.57,1,912.39,70996.98,26.85
329,2000,400,13,23,90,329,3.57,1,912.39,70996.98,26.85
360,500,400,14,19,30,360,3.92,0,2551.19,53634.95,15.35
361,500,400,14,20,30,361,3.92,0,2551.19,53634.95,15.35
362,500,400,14,21,30,362,3.92,0,2551.19,53634.95,15.35
363,500,400,14,22,30,363,3.92,0,2551.19,53634.95,15.35
364,500,400,14,23,30,364,3.92,0,2551.19,53634.95,15.35
365,500,400,14,19,60,365,3.92,0,1616.78,62275,21.45
366,500,400,14,20,60,366,3.92,0,1616.78,62275,21.45
367,500,400,14,21,60,367,3.92,0,1616.78,62275,21.45
368,500,400,14,22,60,368,3.92,0,1616.78,62275,21.45
369,500,400,14,23,60,369,3.92,0,1616.78,62275,21.45
370,500,400,14,19,90,370,3.92,0,741.06,69663.64,24.54
371,500,400,14,20,90,371,3.92,0,741.06,69663.64,24.54
372,500,400,14,21,90,372,3.92,0,741.06,69663.64,24.54
373,500,400,14,22,90,373,3.92,0,741.06,69663.64,24.54
374,500,400,14,23,90,374,3.92,0,741.06,69663.64,24.54
405,1000,400,14,19,30,405,3.92,1,2547.77,54634.95,15.67
406,1000,400,14,20,30,406,3.92,1,2547.77,54634.95,15.67
407,1000,400,14,21,30,407,3.92,1,2547.77,54634.95,15.67
408,1000,400,14,22,30,408,3.92,1,2547.77,54634.95,15.67
409,1000,400,14,23,30,409,3.92,1,2547.77,54634.95,15.67
410,1000,400,14,19,60,410,3.92,1,1608.04,63275,22.06
411,1000,400,14,20,60,411,3.92,1,1608.04,63275,22.06
412,1000,400,14,21,60,412,3.92,1,1608.04,63275,22.06
413,1000,400,14,22,60,413,3.92,1,1608.04,63275,22.06
414,1000,400,14,23,60,414,3.92,1,1608.04,63275,22.06
415,1000,400,14,19,90,415,3.92,1,730.86,70663.64,25.23
416,1000,400,14,20,90,416,3.92,1,730.86,70663.64,25.23
417,1000,400,14,21,90,417,3.92,1,730.86,70663.64,25.23
418,1000,400,14,22,90,418,3.92,1,730.86,70663.64,25.23
419,1000,400,14,23,90,419,3.92,1,730.86,70663.64,25.23
450,1500,400,14,19,30,450,3.91,1,2544.78,55634.95,16.08
451,1500,400,14,20,30,451,3.91,1,2544.78,55634.95,16.08
452,1500,400,14,21,30,452,3.91,1,2544.78,55634.95,16.08
453,1500,400,14,22,30,453,3.91,1,2544.78,55634.95,16.08
454,1500,400,14,23,30,454,3.91,1,2544.78,55634.95,16.08
455,1500,400,14,19,60,455,3.91,1,1601.1,64275,22.68
456,1500,400,14,20,60,456,3.91,1,1601.1,64275,22.68
457,1500,400,14,21,60,457,3.91,1,1601.1,64275,22.68
458,1500,400,14,22,60,458,3.91,1,1601.1,64275,22.68
459,1500,400,14,23,60,459,3.91,1,1601.1,64275,22.68
460,1500,400,14,19,90,460,3.91,1,722.08,71663.64,25.94
461,1500,400,14,20,90,461,3.91,1,722.08,71663.64,25.94
462,1500,400,14,21,90,462,3.91,1,722.08,71663.64,25.94
463,1500,400,14,22,90,463,3.91,1,722.08,71663.64,25.94
464,1500,400,14,23,90,464,3.91,1,722.08,71663.64,25.94
495,2000,400,14,19,30,495,3.92,1,2538.59,56634.95,16.64
496,2000,400,14,20,30,496,3.92,1,2538.59,56634.95,16.64
497,2000,400,14,21,30,497,3.92,1,2538.59,56634.95,16.64
498,2000,400,14,22,30,498,3.92,1,2538.59,56634.95,16.64
499,2000,400,14,23,30,499,3.92,1,2538.59,56634.95,16.64
500,2000,400,14,19,60,500,3.92,1,1589.6,65275,23.52
501,2000,400,14,20,60,501,3.92,1,1589.6,65275,23.52
502,2000,400,14,21,60,502,3.92,1,1589.6,65275,23.52
503,2000,400,14,22,60,503,3.92,1,1589.6,65275,23.52
504,2000,400,14,23,60,504,3.92,1,1589.6,65275,23.52
505,2000,400,14,19,90,505,3.92,1,709.14,72663.64,26.86
506,2000,400,14,20,90,506,3.92,1,709.14,72663.64,26.86
507,2000,400,14,21,90,507,3.92,1,709.14,72663.64,26.86
508,2000,400,14,22,90,508,3.92,1,709.14,72663.64,26.86
509,2000,400,14,23,90,509,3.92,1,709.14,72663.64,26.86
540,500,400,15,19,30,540,3.87,0,2602.72,55301.62,14.42
541,500,400,15,20,30,541,3.87,0,2602.72,55301.62,14.42
542,500,400,15,21,30,542,3.87,0,2602.72,55301.62,14.42
543,500,400,15,22,30,543,3.87,0,2602.72,55301.62,14.42
544,500,400,15,23,30,544,3.87,0,2602.72,55301.62,14.42
545,500,400,15,19,60,545,3.87,0,1671.24,63941.67,20.3
546,500,400,15,20,60,546,3.87,0,1671.24,63941.67,20.3
547,500,400,15,21,60,547,3.87,0,1671.24,63941.67,20.3
548,500,400,15,22,60,548,3.87,0,1671.24,63941.67,20.3
549,500,400,15,23,60,549,3.87,0,1671.24,63941.67,20.3
550,500,400,15,19,90,550,3.87,0,795.48,71330.31,23.36
551,500,400,15,20,90,551,3.87,0,795.48,71330.31,23.36
552,500,400,15,21,90,552,3.87,0,795.48,71330.31,23.36
553,500,400,15,22,90,553,3.87,0,795.48,71330.31,23.36
554,500,400,15,23,90,554,3.87,0,795.48,71330.31,23.36
585,1000,400,15,19,30,585,3.87,1,2596.46,56301.62,14.79
586,1000,400,15,20,30,586,3.87,1,2596.46,56301.62,14.79
587,1000,400,15,21,30,587,3.87,1,2596.46,56301.62,14.79
588,1000,400,15,22,30,588,3.87,1,2596.46,56301.62,14.79
589,1000,400,15,23,30,589,3.87,1,2596.46,56301.62,14.79
590,1000,400,15,19,60,590,3.87,1,1660.9,64941.67,20.89
591,1000,400,15,20,60,591,3.87,1,1660.9,64941.67,20.89
592,1000,400,15,21,60,592,3.87,1,1660.9,64941.67,20.89
593,1000,400,15,22,60,593,3.87,1,1660.9,64941.67,20.89
594,1000,400,15,23,60,594,3.87,1,1660.9,64941.67,20.89
595,1000,400,15,19,90,595,3.87,1,784.52,72330.31,23.99
596,1000,400,15,20,90,596,3.87,1,784.52,72330.31,23.99
597,1000,400,15,21,90,597,3.87,1,784.52,72330.31,23.99
598,1000,400,15,22,90,598,3.87,1,784.52,72330.31,23.99
599,1000,400,15,23,90,599,3.87,1,784.52,72330.31,23.99
630,1500,400,15,19,30,630,3.86,1,2597.64,57301.62,14.96
631,1500,400,15,20,30,631,3.86,1,2597.64,57301.62,14.96
632,1500,400,15,21,30,632,3.86,1,2597.64,57301.62,14.96
633,1500,400,15,22,30,633,3.86,1,2597.64,57301.62,14.96
634,1500,400,15,23,30,634,3.86,1,2597.64,57301.62,14.96
635,1500,400,15,19,60,635,3.86,1,1656.74,65941.67,21.34
636,1500,400,15,20,60,636,3.86,1,1656.74,65941.67,21.34
637,1500,400,15,21,60,637,3.86,1,1656.74,65941.67,21.34
638,1500,400,15,22,60,638,3.86,1,1656.74,65941.67,21.34
639,1500,400,15,23,60,639,3.86,1,1656.74,65941.67,21.34
640,1500,400,15,19,90,640,3.86,1,777.4,73330.31,24.59
641,1500,400,15,20,90,641,3.86,1,777.4,73330.31,24.59
642,1500,400,15,21,90,642,3.86,1,777.4,73330.31,24.59
643,1500,400,15,22,90,643,3.86,1,777.4,73330.31,24.59
644,1500,400,15,23,90,644,3.86,1,777.4,73330.31,24.59
675,2000,400,15,19,30,675,3.86,1,2595.57,58301.62,15.42
676,2000,400,15,20,30,676,3.86,1,2595.57,58301.62,15.42
677,2000,400,15,21,30,677,3.86,1,2595.57,58301.62,15.42
678,2000,400,15,22,30,678,3.86,1,2595.57,58301.62,15.42
679,2000,400,15,23,30,679,3.86,1,2595.57,58301.62,15.42
680,2000,400,15,19,60,680,3.86,1,1651.18,66941.67,21.97
681,2000,400,15,20,60,681,3.86,1,1651.18,66941.67,21.97
682,2000,400,15,21,60,682,3.86,1,1651.18,66941.67,21.97
683,2000,400,15,22,60,683,3.86,1,1651.18,66941.67,21.97
684,2000,400,15,23,60,684,3.86,1,1651.18,66941.67,21.97
685,2000,400,15,19,90,685,3.86,1,771.28,74330.31,25.25
686,2000,400,15,20,90,686,3.86,1,771.28,74330.31,25.25
687,2000,400,15,21,90,687,3.86,1,771.28,74330.31,25.25
688,2000,400,15,22,90,688,3.86,1,771.28,74330.31,25.25
689,2000,400,15,23,90,689,3.86,1,771.28,74330.31,25.25
720,500,400,16,19,30,720,3.9,0,2563.17,56968.28,15.36
721,500,400,16,20,30,721,3.9,0,2563.17,56968.28,15.36
722,500,400,16,21,30,722,3.9,0,2563.17,56968.28,15.36
723,500,400,16,22,30,723,3.9,0,2563.17,56968.28,15.36
724,500,400,16,23,30,724,3.9,0,2563.17,56968.28,15.36
725,500,400,16,19,60,725,3.9,0,1627.68,65608.34,21.49
726,500,400,16,20,60,726,3.9,0,1627.68,65608.34,21.49
727,500,400,16,21,60,727,3.9,0,1627.68,65608.34,21.49
728,500,400,16,22,60,728,3.9,0,1627.68,65608.34,21.49
729,500,400,16,23,60,729,3.9,0,1627.68,65608.34,21.49
730,500,400,16,19,90,730,3.9,0,751.71,72996.98,24.58
731,500,400,16,20,90,731,3.9,0,751.71,72996.98,24.58
732,500,400,16,21,90,732,3.9,0,751.71,72996.98,24.58
733,500,400,16,22,90,733,3.9,0,751.71,72996.98,24.58
734,500,400,16,23,90,734,3.9,0,751.71,72996.98,24.58
765,1000,400,16,19,30,765,3.9,1,2555.19,57968.28,15.7
766,1000,400,16,20,30,766,3.9,1,2555.19,57968.28,15.7
767,1000,400,16,21,30,767,3.9,1,2555.19,57968.28,15.7
768,1000,400,16,22,30,768,3.9,1,2555.19,57968.28,15.7
769,1000,400,16,23,30,769,3.9,1,2555.19,57968.28,15.7
770,1000,400,16,19,60,770,3.9,1,1617.27,66608.34,21.97
771,1000,400,16,20,60,771,3.9,1,1617.27,66608.34,21.97
772,1000,400,16,21,60,772,3.9,1,1617.27,66608.34,21.97
773,1000,400,16,22,60,773,3.9,1,1617.27,66608.34,21.97
774,1000,400,16,23,60,774,3.9,1,1617.27,66608.34,21.97
775,1000,400,16,19,90,775,3.9,1,740.14,73996.98,25.13
776,1000,400,16,20,90,776,3.9,1,740.14,73996.98,25.13
777,1000,400,16,21,90,777,3.9,1,740.14,73996.98,25.13
778,1000,400,16,22,90,778,3.9,1,740.14,73996.98,25.13
779,1000,400,16,23,90,779,3.9,1,740.14,73996.98,25.13
810,1500,400,16,19,30,810,3.89,1,2553.01,58968.28,16.05
811,1500,400,16,20,30,811,3.89,1,2553.01,58968.28,16.05
812,1500,400,16,21,30,812,3.89,1,2553.01,58968.28,16.05
813,1500,400,16,22,30,813,3.89,1,2553.01,58968.28,16.05
814,1500,400,16,23,30,814,3.89,1,2553.01,58968.28,16.05
815,1500,400,16,19,60,815,3.89,1,1608.17,67608.34,22.69
816,1500,400,16,20,60,816,3.89,1,1608.17,67608.34,22.69
817,1500,400,16,21,60,817,3.89,1,1608.17,67608.34,22.69
818,1500,400,16,22,60,818,3.89,1,1608.17,67608.34,22.69
819,1500,400,16,23,60,819,3.89,1,1608.17,67608.34,22.69
820,1500,400,16,19,90,820,3.89,1,728.35,74996.98,25.99
821,1500,400,16,20,90,821,3.89,1,728.35,74996.98,25.99
822,1500,400,16,21,90,822,3.89,1,728.35,74996.98,25.99
823,1500,400,16,22,90,823,3.89,1,728.35,74996.98,25.99
824,1500,400,16,23,90,824,3.89,1,728.35,74996.98,25.99
855,2000,400,16,19,30,855,3.91,1,2544.39,59968.28,16.51
856,2000,400,16,20,30,856,3.91,1,2544.39,59968.28,16.51
857,2000,400,16,21,30,857,3.91,1,2544.39,59968.28,16.51
858,2000,400,16,22,30,858,3.91,1,2544.39,59968.28,16.51
859,2000,400,16,23,30,859,3.91,1,2544.39,59968.28,16.51
860,2000,400,16,19,60,860,3.91,1,1595.04,68608.34,23.4
861,2000,400,16,20,60,861,3.91,1,1595.04,68608.34,23.4
862,2000,400,16,21,60,862,3.91,1,1595.04,68608.34,23.4
863,2000,400,16,22,60,863,3.91,1,1595.04,68608.34,23.4
864,2000,400,16,23,60,864,3.91,1,1595.04,68608.34,23.4
865,2000,400,16,19,90,865,3.91,1,715.28,75996.98,26.7
866,2000,400,16,20,90,866,3.91,1,715.28,75996.98,26.7
867,2000,400,16,21,90,867,3.91,1,715.28,75996.98,26.7
868,2000,400,16,22,90,868,3.91,1,715.28,75996.98,26.7
869,2000,400,16,23,90,869,3.91,1,715.28,75996.98,26.7
900,500,400,17,19,30,900,3.8,1,2671.63,58634.95,13.4
901,500,400,17,20,30,901,3.8,1,2671.63,58634.95,13.4
902,500,400,17,21,30,902,3.8,1,2671.63,58634.95,13.4
903,500,400,17,22,30,903,3.8,1,2671.63,58634.95,13.4
904,500,400,17,23,30,904,3.8,1,2671.63,58634.95,13.4
905,500,400,17,19,60,905,3.8,1,1749.57,67275,18.69
906,500,400,17,20,60,906,3.8,1,1749.57,67275,18.69
907,500,400,17,21,60,907,3.8,1,1749.57,67275,18.69
908,500,400,17,22,60,908,3.8,1,1749.57,67275,18.69
909,500,400,17,23,60,909,3.8,1,1749.57,67275,18.69
910,500,400,17,19,90,910,3.8,1,875.78,74663.64,21.6
911,500,400,17,20,90,911,3.8,1,875.78,74663.64,21.6
912,500,400,17,21,90,912,3.8,1,875.78,74663.64,21.6
913,500,400,17,22,90,913,3.8,1,875.78,74663.64,21.6
914,500,400,17,23,90,914,3.8,1,875.78,74663.64,21.6
945,1000,400,17,19,30,945,3.8,1,2671.21,59634.95,13.51
946,1000,400,17,20,30,946,3.8,1,2671.21,59634.95,13.51
947,1000,400,17,21,30,947,3.8,1,2671.21,59634.95,13.51
948,1000,400,17,22,30,948,3.8,1,2671.21,59634.95,13.51
949,1000,400,17,23,30,949,3.8,1,2671.21,59634.95,13.51
950,1000,400,17,19,60,950,3.8,1,1745.24,68275,19
951,1000,400,17,20,60,951,3.8,1,1745.24,68275,19
952,1000,400,17,21,60,952,3.8,1,1745.24,68275,19
953,1000,400,17,22,60,953,3.8,1,1745.24,68275,19
954,1000,400,17,23,60,954,3.8,1,1745.24,68275,19
955,1000,400,17,19,90,955,3.8,1,869.27,75663.64,22.03
956,1000,400,17,20,90,956,3.8,1,869.27,75663.64,22.03
957,1000,400,17,21,90,957,3.8,1,869.27,75663.64,22.03
958,1000,400,17,22,90,958,3.8,1,869.27,75663.64,22.03
959,1000,400,17,23,90,959,3.8,1,869.27,75663.64,22.03
990,1500,400,17,19,30,990,3.79,1,2669.29,60634.95,13.79
991,1500,400,17,20,30,991,3.79,1,2669.29,60634.95,13.79
992,1500,400,17,21,30,992,3.79,1,2669.29,60634.95,13.79
993,1500,400,17,22,30,993,3.79,1,2669.29,60634.95,13.79
994,1500,400,17,23,30,994,3.79,1,2669.29,60634.95,13.79
995,1500,400,17,19,60,995,3.79,1,1737.94,69275,19.57
996,1500,400,17,20,60,996,3.79,1,1737.94,69275,19.57
